line,model,anomaly,num_of_results,search_strategy,reason
149929,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range (rotation speed = 0, mode of h-bridge = 5). However, battery's current (0), battery's voltage (14) are within the normal operating range."
149930,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149931,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149932,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149933,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149934,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149935,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149936,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149937,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149938,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149939,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149940,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149941,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149942,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149943,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149944,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149945,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149946,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149947,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149948,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149949,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149950,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149951,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149952,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149953,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149954,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149955,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149956,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149957,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149958,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149959,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149960,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
149961,llama3.1:70b,True,1,similarity,"Anomaly: Yes
Anomaly-Rating: 80
Explanation: The rotation speed of electric motor (5) and mode of h-bridge (0) are outside the normal operating range specified in the context."
